Local time	Ask	Bid	AskVolume	BidVolume
01.01.2010 01:59:32.972 GMT+0300	0.88613	0.88587	1.6	1
01.01.2010 01:59:37.911 GMT+0300	0.88613	0.88587	2.4	1
01.01.2010 01:59:42.470 GMT+0300	0.88613	0.88587	7.3	2.6
01.01.2010 01:59:42.650 GMT+0300	0.88613	0.88587	2.6	1.6
01.01.2010 01:59:42.990 GMT+0300	0.88613	0.88587	1.6	1.1
01.01.2010 01:59:43.290 GMT+0300	0.8861	0.8859	1.6	1.8
01.01.2010 01:59:43.640 GMT+0300	0.8861	0.8859	1	2.4
01.01.2010 01:59:45.509 GMT+0300	0.88613	0.88587	10.5	2.6
01.01.2010 01:59:45.869 GMT+0300	0.88613	0.88587	1	6.4
01.01.2010 01:59:46.039 GMT+0300	0.88613	0.88587	1.6	1
01.01.2010 01:59:47.419 GMT+0300	0.88613	0.88587	15.3	2.6
01.01.2010 01:59:47.579 GMT+0300	0.88613	0.88587	1.6	5
01.01.2010 01:59:47.799 GMT+0300	0.8861	0.8859	1.9	2.2
01.01.2010 01:59:48.889 GMT+0300	0.8861	0.8859	4.1	12.5
01.01.2010 01:59:49.188 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 01:59:50.018 GMT+0300	0.88613	0.88587	1.6	1
01.01.2010 01:59:50.138 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 01:59:50.258 GMT+0300	0.88613	0.88587	2.6	13.4
01.01.2010 01:59:50.428 GMT+0300	0.88613	0.88587	7.7	4.6
01.01.2010 01:59:50.608 GMT+0300	0.8861	0.8859	6.1	2.4
01.01.2010 01:59:55.157 GMT+0300	0.88615	0.88585	6.8	4.2
01.01.2010 01:59:55.447 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 01:59:56.106 GMT+0300	0.8861	0.8859	8.9	1.6
01.01.2010 01:59:57.316 GMT+0300	0.88613	0.88587	1	4.7
01.01.2010 01:59:58.306 GMT+0300	0.88613	0.88587	1.6	3.8
01.01.2010 01:59:58.656 GMT+0300	0.88613	0.88587	1	19.3
01.01.2010 01:59:58.936 GMT+0300	0.88613	0.88587	6.7	2.2
01.01.2010 02:00:00.964 GMT+0300	0.8863	0.88604	9.3	2.2
01.01.2010 02:00:01.474 GMT+0300	0.88628	0.88603	1.7	1
01.01.2010 02:00:02.104 GMT+0300	0.88625	0.88605	1	2.6
01.01.2010 02:00:02.274 GMT+0300	0.88626	0.88601	8.9	2.6
01.01.2010 02:00:02.394 GMT+0300	0.88625	0.886	1.6	1.1
01.01.2010 02:00:02.914 GMT+0300	0.88624	0.88599	2.4	3.2
01.01.2010 02:00:04.323 GMT+0300	0.88623	0.88598	7.8	1
01.01.2010 02:00:06.023 GMT+0300	0.88623	0.88598	2.6	1.6
01.01.2010 02:00:06.552 GMT+0300	0.88624	0.88599	12	3.9
01.01.2010 02:00:07.652 GMT+0300	0.88625	0.886	4.3	12.5
01.01.2010 02:00:07.710 GMT+0300	0.88624	0.88599	3.8	3.8
01.01.2010 02:00:07.772 GMT+0300	0.88624	0.88599	1	6.2
01.01.2010 02:00:07.832 GMT+0300	0.88624	0.88599	1.6	3.4
01.01.2010 02:00:07.882 GMT+0300	0.88626	0.88601	7.7	1
01.01.2010 02:00:08.002 GMT+0300	0.88624	0.88604	2.6	1
01.01.2010 02:00:08.242 GMT+0300	0.88626	0.88606	2.6	1.6
01.01.2010 02:00:08.352 GMT+0300	0.88626	0.88606	2.6	2.4
01.01.2010 02:00:15.380 GMT+0300	0.88628	0.88603	8.9	6.6
01.01.2010 02:00:15.661 GMT+0300	0.88627	0.88602	2.8	1
01.01.2010 02:00:19.870 GMT+0300	0.88624	0.88599	1	1.7
01.01.2010 02:00:23.538 GMT+0300	0.8862	0.886	3.8	1
01.01.2010 02:00:24.188 GMT+0300	0.88619	0.88599	6.1	7.8
01.01.2010 02:00:24.358 GMT+0300	0.88618	0.88598	1.6	1
01.01.2010 02:00:24.578 GMT+0300	0.88618	0.88598	9.7	3.8
01.01.2010 02:00:24.798 GMT+0300	0.88618	0.88598	1.6	1
01.01.2010 02:00:26.978 GMT+0300	0.88618	0.88598	5.1	2.5
01.01.2010 02:00:27.908 GMT+0300	0.88619	0.88599	1	1.8
01.01.2010 02:00:28.077 GMT+0300	0.8862	0.886	9.3	3.9
01.01.2010 02:00:28.767 GMT+0300	0.88623	0.88603	2.9	1
01.01.2010 02:00:29.057 GMT+0300	0.88623	0.88603	3.8	5.4
01.01.2010 02:00:29.287 GMT+0300	0.88626	0.88601	6.6	2.2
01.01.2010 02:00:29.647 GMT+0300	0.88623	0.88598	1	2.6
01.01.2010 02:00:29.977 GMT+0300	0.88619	0.88594	1	2.6
01.01.2010 02:00:30.386 GMT+0300	0.88617	0.88591	4.2	1
01.01.2010 02:00:30.617 GMT+0300	0.88614	0.88594	1	1.6
01.01.2010 02:00:37.845 GMT+0300	0.88618	0.88593	1	1
01.01.2010 02:00:38.135 GMT+0300	0.88619	0.88594	1	8.6
01.01.2010 02:00:38.955 GMT+0300	0.88619	0.88594	2.6	2.6
01.01.2010 02:00:39.825 GMT+0300	0.88617	0.88597	2.6	1.6
01.01.2010 02:00:40.505 GMT+0300	0.88622	0.88597	1	2.4
01.01.2010 02:00:41.074 GMT+0300	0.88624	0.88599	3.8	2.6
01.01.2010 02:00:41.294 GMT+0300	0.88621	0.88601	12	2.6
01.01.2010 02:00:41.534 GMT+0300	0.8862	0.886	1	2.6
01.01.2010 02:00:42.254 GMT+0300	0.88622	0.88597	2.6	1.6
01.01.2010 02:00:46.303 GMT+0300	0.88621	0.88596	2.6	1
01.01.2010 02:00:46.543 GMT+0300	0.88619	0.88599	4	2.6
01.01.2010 02:00:46.783 GMT+0300	0.88618	0.88598	3.8	2.5
01.01.2010 02:00:46.883 GMT+0300	0.88618	0.88598	1	2.4
01.01.2010 02:00:50.992 GMT+0300	0.8862	0.88595	1	8.6
01.01.2010 02:00:52.351 GMT+0300	0.88621	0.88596	3	1.6
01.01.2010 02:00:52.741 GMT+0300	0.88623	0.88598	1.8	1
01.01.2010 02:00:53.081 GMT+0300	0.88621	0.88601	9.7	3.8
01.01.2010 02:00:53.711 GMT+0300	0.88623	0.88603	5.8	1
01.01.2010 02:00:53.821 GMT+0300	0.88623	0.88603	1.6	3
01.01.2010 02:00:53.941 GMT+0300	0.88621	0.88601	2.6	6.3
01.01.2010 02:00:54.001 GMT+0300	0.8862	0.886	2.8	1.6
01.01.2010 02:00:54.121 GMT+0300	0.88621	0.88601	1	1.6
01.01.2010 02:00:54.351 GMT+0300	0.88621	0.88601	1.6	3
01.01.2010 02:00:54.821 GMT+0300	0.8862	0.886	1	5
01.01.2010 02:01:20.453 GMT+0300	0.8861	0.8859	7.2	6.6
01.01.2010 02:01:22.482 GMT+0300	0.8861	0.8859	10	1
01.01.2010 02:01:22.652 GMT+0300	0.8861	0.8859	1.6	3.8
01.01.2010 02:01:22.832 GMT+0300	0.8861	0.8859	2.6	8.6
01.01.2010 02:01:23.182 GMT+0300	0.8861	0.8859	10.8	1.6
01.01.2010 02:01:23.302 GMT+0300	0.8861	0.8859	1	2.6
01.01.2010 02:01:24.202 GMT+0300	0.8861	0.8859	1	2.6
01.01.2010 02:01:24.542 GMT+0300	0.88608	0.88592	2.6	10
01.01.2010 02:01:32.600 GMT+0300	0.8861	0.8859	7.6	3.8
01.01.2010 02:01:40.138 GMT+0300	0.88613	0.88587	1	1.6
01.01.2010 02:01:40.438 GMT+0300	0.8861	0.8859	10.5	3.8
01.01.2010 02:01:46.106 GMT+0300	0.88613	0.88587	1.6	1
01.01.2010 02:01:47.386 GMT+0300	0.88613	0.88587	2.6	4.6
01.01.2010 02:01:47.486 GMT+0300	0.8861	0.8859	1.3	2.4
01.01.2010 02:01:48.526 GMT+0300	0.8861	0.8859	15	2.2
01.01.2010 02:01:49.565 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:02:01.035 GMT+0300	0.88613	0.88587	9.8	3.6
01.01.2010 02:02:02.214 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 02:02:02.334 GMT+0300	0.88613	0.88587	1.6	7.4
01.01.2010 02:02:02.394 GMT+0300	0.8861	0.8859	6.1	3.8
01.01.2010 02:02:02.554 GMT+0300	0.8861	0.8859	1	4.8
01.01.2010 02:02:10.952 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:02:12.452 GMT+0300	0.88613	0.88587	3.8	10.1
01.01.2010 02:02:12.682 GMT+0300	0.8861	0.8859	16.9	3.8
01.01.2010 02:02:12.902 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:02:13.192 GMT+0300	0.8861	0.8859	9.3	2.2
01.01.2010 02:02:13.422 GMT+0300	0.88613	0.88587	16.8	3.8
01.01.2010 02:02:13.882 GMT+0300	0.88613	0.88587	1.6	1
01.01.2010 02:02:15.661 GMT+0300	0.88613	0.88587	1.6	2.2
01.01.2010 02:02:15.781 GMT+0300	0.88613	0.88587	1	6.8
01.01.2010 02:02:16.141 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 02:02:17.420 GMT+0300	0.88613	0.88587	1	6.4
01.01.2010 02:02:17.920 GMT+0300	0.88613	0.88587	2.6	10.2
01.01.2010 02:02:18.151 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 02:02:18.690 GMT+0300	0.88613	0.88587	6.1	3.8
01.01.2010 02:02:24.979 GMT+0300	0.8861	0.8859	3.8	2.6
01.01.2010 02:02:25.159 GMT+0300	0.8861	0.8859	1	8
01.01.2010 02:02:28.328 GMT+0300	0.8861	0.8859	9.2	1.6
01.01.2010 02:02:30.908 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:02:31.078 GMT+0300	0.8861	0.8859	16.9	3.8
01.01.2010 02:02:32.417 GMT+0300	0.8861	0.8859	9.3	12.1
01.01.2010 02:02:32.657 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:02:33.407 GMT+0300	0.8861	0.8859	9.4	1
01.01.2010 02:02:33.577 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:02:33.797 GMT+0300	0.8861	0.8859	7.3	3.8
01.01.2010 02:02:39.795 GMT+0300	0.8861	0.8859	2.6	2.4
01.01.2010 02:02:41.895 GMT+0300	0.8861	0.8859	4.1	1.6
01.01.2010 02:02:42.075 GMT+0300	0.8861	0.8859	1	2.6
01.01.2010 02:02:43.105 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:02:47.174 GMT+0300	0.88613	0.88587	16.9	3.7
01.01.2010 02:02:48.053 GMT+0300	0.8861	0.8859	6.1	3.8
01.01.2010 02:02:48.284 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 02:02:48.693 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:02:56.481 GMT+0300	0.88613	0.88587	2.6	13
01.01.2010 02:02:56.651 GMT+0300	0.8861	0.8859	7.8	2.6
01.01.2010 02:02:57.901 GMT+0300	0.8861	0.8859	8.1	1
01.01.2010 02:03:01.153 GMT+0300	0.88612	0.88592	2	1
01.01.2010 02:03:08.151 GMT+0300	0.88614	0.88594	11.3	3.7
01.01.2010 02:03:08.431 GMT+0300	0.88614	0.88594	15.3	2.6
01.01.2010 02:03:09.171 GMT+0300	0.88616	0.88596	8	2.6
01.01.2010 02:03:09.980 GMT+0300	0.88617	0.88597	1.6	3.8
01.01.2010 02:03:10.270 GMT+0300	0.88617	0.88597	1	5.6
01.01.2010 02:03:10.510 GMT+0300	0.88617	0.88597	2.6	1
01.01.2010 02:03:13.899 GMT+0300	0.88617	0.88597	13.6	2.2
01.01.2010 02:03:14.019 GMT+0300	0.88617	0.88597	19.9	1.6
01.01.2010 02:03:14.190 GMT+0300	0.88618	0.88598	7.3	3.8
01.01.2010 02:03:14.829 GMT+0300	0.88618	0.88598	11.7	5.6
01.01.2010 02:03:16.689 GMT+0300	0.88619	0.88599	2.5	2.2
01.01.2010 02:03:16.799 GMT+0300	0.8862	0.886	1.3	2.4
01.01.2010 02:03:16.909 GMT+0300	0.8862	0.88595	2.6	1
01.01.2010 02:03:17.349 GMT+0300	0.88616	0.88596	1	3.2
01.01.2010 02:03:17.459 GMT+0300	0.88615	0.88595	7.2	3.8
01.01.2010 02:03:18.261 GMT+0300	0.88617	0.88592	9.6	1
01.01.2010 02:03:20.278 GMT+0300	0.88613	0.88593	11	2.6
01.01.2010 02:03:20.968 GMT+0300	0.88614	0.88594	1.6	1
01.01.2010 02:03:22.487 GMT+0300	0.88615	0.88595	8.9	3.8
01.01.2010 02:03:23.677 GMT+0300	0.88616	0.88596	1	2.4
01.01.2010 02:03:23.797 GMT+0300	0.88615	0.88595	1	3.6
01.01.2010 02:03:24.827 GMT+0300	0.88613	0.88598	3.8	2.6
01.01.2010 02:03:25.287 GMT+0300	0.88614	0.88594	7.2	3.8
01.01.2010 02:03:27.636 GMT+0300	0.88614	0.88594	3.8	5.1
01.01.2010 02:03:28.386 GMT+0300	0.88614	0.88594	7.6	3.8
01.01.2010 02:03:29.066 GMT+0300	0.88617	0.88597	2.6	1
01.01.2010 02:03:29.166 GMT+0300	0.88617	0.88597	1	2.4
01.01.2010 02:03:29.285 GMT+0300	0.88616	0.88596	1.6	1
01.01.2010 02:03:29.566 GMT+0300	0.88615	0.88595	2.6	1.6
01.01.2010 02:03:29.676 GMT+0300	0.88616	0.88596	2.4	1
01.01.2010 02:03:31.415 GMT+0300	0.88618	0.88593	13.7	3.8
01.01.2010 02:03:31.765 GMT+0300	0.88617	0.88592	9.3	3.9
01.01.2010 02:03:32.115 GMT+0300	0.88618	0.88593	2.4	1
01.01.2010 02:03:32.505 GMT+0300	0.88618	0.88593	3	1.6
01.01.2010 02:03:32.795 GMT+0300	0.88618	0.88593	1.6	1.5
01.01.2010 02:03:32.905 GMT+0300	0.88618	0.88593	1	2.4
01.01.2010 02:03:33.065 GMT+0300	0.88619	0.88594	14.9	5.6
01.01.2010 02:03:33.175 GMT+0300	0.88619	0.88594	2.6	5.6
01.01.2010 02:03:34.525 GMT+0300	0.8862	0.88595	1	1.6
01.01.2010 02:03:34.865 GMT+0300	0.88621	0.88596	2.6	17
01.01.2010 02:03:35.224 GMT+0300	0.88621	0.88596	2.7	1
01.01.2010 02:03:35.574 GMT+0300	0.88621	0.88596	1.6	1
01.01.2010 02:03:35.814 GMT+0300	0.8862	0.88595	1	1.8
01.01.2010 02:03:36.044 GMT+0300	0.88619	0.88594	1	1.3
01.01.2010 02:03:36.264 GMT+0300	0.88616	0.88596	1	1.6
01.01.2010 02:03:47.411 GMT+0300	0.88615	0.88595	2.4	1
01.01.2010 02:03:47.941 GMT+0300	0.88614	0.88594	2.4	3.4
01.01.2010 02:03:49.851 GMT+0300	0.88616	0.88596	1	3.5
01.01.2010 02:03:50.081 GMT+0300	0.88617	0.88597	1.6	1
01.01.2010 02:03:50.261 GMT+0300	0.88619	0.88599	7.8	1.6
01.01.2010 02:03:50.651 GMT+0300	0.88618	0.88598	2.6	1
01.01.2010 02:03:56.999 GMT+0300	0.88617	0.88597	7.8	1.6
01.01.2010 02:03:57.909 GMT+0300	0.88616	0.88596	1	1.7
01.01.2010 02:03:58.019 GMT+0300	0.88617	0.88597	1	3.6
01.01.2010 02:03:59.539 GMT+0300	0.88621	0.88595	2.6	3.8
01.01.2010 02:04:04.096 GMT+0300	0.88605	0.88595	1	2.6
01.01.2010 02:04:11.206 GMT+0300	0.8861	0.8859	6.2	4.7
01.01.2010 02:04:12.365 GMT+0300	0.8861	0.8859	2.6	1.6
01.01.2010 02:04:12.645 GMT+0300	0.88613	0.88587	7.3	2.6
01.01.2010 02:04:13.155 GMT+0300	0.8861	0.8859	3.8	13.4
01.01.2010 02:04:14.355 GMT+0300	0.8861	0.8859	1	5.7
01.01.2010 02:04:14.625 GMT+0300	0.88613	0.88587	16.8	3.8
01.01.2010 02:04:15.375 GMT+0300	0.8861	0.8859	7.3	3.8
01.01.2010 02:04:16.514 GMT+0300	0.88613	0.88587	1.6	1
01.01.2010 02:04:17.034 GMT+0300	0.8861	0.8859	6.6	1
01.01.2010 02:04:17.374 GMT+0300	0.88613	0.88587	6	3.8
01.01.2010 02:04:18.014 GMT+0300	0.8861	0.8859	10.6	5
01.01.2010 02:04:18.124 GMT+0300	0.88613	0.88587	6.1	15.4
01.01.2010 02:04:18.304 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:04:18.414 GMT+0300	0.8861	0.8859	1.6	2.2
01.01.2010 02:04:18.644 GMT+0300	0.88613	0.88587	1	5
01.01.2010 02:04:23.173 GMT+0300	0.8861	0.8859	1.6	6
01.01.2010 02:04:23.343 GMT+0300	0.8861	0.8859	3.8	2.6
01.01.2010 02:04:23.873 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:04:25.432 GMT+0300	0.8861	0.8859	2.6	3.8
01.01.2010 02:04:25.602 GMT+0300	0.8861	0.8859	2.6	7.8
01.01.2010 02:04:25.782 GMT+0300	0.8861	0.8859	3.8	4.1
01.01.2010 02:04:26.352 GMT+0300	0.8861	0.8859	5.6	3.8
01.01.2010 02:04:28.001 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:04:28.430 GMT+0300	0.88608	0.88592	2.6	5.6
01.01.2010 02:04:29.911 GMT+0300	0.8861	0.8859	1	2.6
01.01.2010 02:04:30.131 GMT+0300	0.8861	0.8859	1	2.4
01.01.2010 02:04:30.411 GMT+0300	0.8861	0.8859	1	1.6
01.01.2010 02:04:30.691 GMT+0300	0.8861	0.8859	8	6
01.01.2010 02:04:30.931 GMT+0300	0.8861	0.8859	7.8	3.8
01.01.2010 02:04:32.891 GMT+0300	0.88613	0.88587	1.8	3.2
01.01.2010 02:04:33.350 GMT+0300	0.88613	0.88587	2.6	1
01.01.2010 02:04:33.570 GMT+0300	0.88613	0.88587	7.6	1
01.01.2010 02:04:33.790 GMT+0300	0.88613	0.88587	13.6	1.6
01.01.2010 02:04:34.030 GMT+0300	0.88613	0.88587	11.3	1
01.01.2010 02:04:34.250 GMT+0300	0.88613	0.88587	1	2.6
01.01.2010 02:04:34.480 GMT+0300	0.88613	0.88587	4	1
01.01.2010 02:04:34.710 GMT+0300	0.8861	0.8859	9.3	1
01.01.2010 02:04:48.507 GMT+0300	0.88613	0.88587	2.6	4.6
01.01.2010 02:04:48.677 GMT+0300	0.88613	0.88587	7.2	5
01.01.2010 02:04:49.196 GMT+0300	0.8861	0.8859	6.8	1
01.01.2010 02:04:49.946 GMT+0300	0.8861	0.8859	2.6	3.8
01.01.2010 02:04:50.626 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:04:50.976 GMT+0300	0.8861	0.8859	7.7	3.8
01.01.2010 02:04:51.896 GMT+0300	0.88613	0.88587	2.4	1.6
01.01.2010 02:04:51.956 GMT+0300	0.88613	0.88587	1.8	2.3
01.01.2010 02:04:52.066 GMT+0300	0.88613	0.88587	8.1	1
01.01.2010 02:04:52.416 GMT+0300	0.8861	0.8859	7.7	3.8
01.01.2010 02:04:52.476 GMT+0300	0.8861	0.8859	1.6	2.3
01.01.2010 02:04:52.586 GMT+0300	0.8861	0.8859	1	1
01.01.2010 02:04:52.696 GMT+0300	0.8861	0.8859	1.8	3.2
01.01.2010 02:04:53.765 GMT+0300	0.88613	0.88587	1.6	3.2
01.01.2010 02:04:54.495 GMT+0300	0.88608	0.88592	1	5
01.01.2010 02:04:54.785 GMT+0300	0.88608	0.88592	1.6	1
01.01.2010 02:04:55.115 GMT+0300	0.88608	0.88592	2.6	1
01.01.2010 02:04:55.465 GMT+0300	0.88613	0.88587	14.5	1
01.01.2010 02:04:56.155 GMT+0300	0.8861	0.8859	2.4	3.2
01.01.2010 02:04:58.684 GMT+0300	0.8861	0.8859	9.9	1
01.01.2010 02:04:58.974 GMT+0300	0.8861	0.8859	2.6	5.1
01.01.2010 02:04:59.314 GMT+0300	0.88608	0.88592	1	1
01.01.2010 02:04:59.674 GMT+0300	0.8861	0.8859	7.7	3.8
01.01.2010 02:05:00.006 GMT+0300	0.88608	0.88592	2.4	1
01.01.2010 02:05:00.546 GMT+0300	0.88608	0.88592	1.6	1.8
01.01.2010 02:05:01.056 GMT+0300	0.88608	0.88592	6.1	3.2
01.01.2010 02:05:01.645 GMT+0300	0.88608	0.88592	1	4.6
01.01.2010 02:05:02.335 GMT+0300	0.88608	0.88592	1	3.6
01.01.2010 02:05:02.915 GMT+0300	0.88608	0.88592	2.6	1
01.01.2010 02:05:02.975 GMT+0300	0.88608	0.88592	7.5	3.8
01.01.2010 02:05:04.434 GMT+0300	0.88608	0.88592	2.2	1
01.01.2010 02:05:05.114 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:05:05.404 GMT+0300	0.8861	0.8859	1	3.8
01.01.2010 02:05:05.684 GMT+0300	0.8861	0.8859	1	3.5
01.01.2010 02:05:05.984 GMT+0300	0.88608	0.88592	1	1
01.01.2010 02:05:06.894 GMT+0300	0.8861	0.8859	4.1	8.1
01.01.2010 02:05:07.054 GMT+0300	0.88613	0.88587	6.6	3.8
01.01.2010 02:05:07.234 GMT+0300	0.8861	0.8859	1.6	1.6
01.01.2010 02:05:07.744 GMT+0300	0.88603	0.88597	1	1
01.01.2010 02:05:09.073 GMT+0300	0.88607	0.88593	2.1	2.1
01.01.2010 02:05:09.414 GMT+0300	0.88607	0.88593	6.9	3.8
01.01.2010 02:05:09.813 GMT+0300	0.88607	0.88593	2.2	2.2
01.01.2010 02:05:10.113 GMT+0300	0.88607	0.88593	6.1	2.4
01.01.2010 02:05:10.403 GMT+0300	0.88607	0.88593	3.8	3.8
01.01.2010 02:05:12.862 GMT+0300	0.88607	0.88593	1.6	4.4
01.01.2010 02:05:12.973 GMT+0300	0.88607	0.88593	1.6	1
01.01.2010 02:05:13.662 GMT+0300	0.88607	0.88593	6.9	1
01.01.2010 02:05:14.932 GMT+0300	0.88607	0.88593	2.4	1.8
01.01.2010 02:05:15.222 GMT+0300	0.88607	0.88593	8.9	3.8
01.01.2010 02:05:15.572 GMT+0300	0.88607	0.88593	12.9	3.8
01.01.2010 02:05:18.281 GMT+0300	0.88607	0.88593	1.6	4.6
01.01.2010 02:05:18.401 GMT+0300	0.88607	0.88593	6.8	3.8
01.01.2010 02:05:19.631 GMT+0300	0.88607	0.88593	1	3.9
01.01.2010 02:05:19.811 GMT+0300	0.88607	0.88593	4.1	3.8
01.01.2010 02:05:20.381 GMT+0300	0.88605	0.88595	3.8	2.6
01.01.2010 02:05:20.711 GMT+0300	0.8861	0.8859	18.5	2.6
01.01.2010 02:05:24.759 GMT+0300	0.8861	0.8859	2.6	1
01.01.2010 02:05:27.129 GMT+0300	0.8861	0.8859	2.6	8.2
01.01.2010 02:05:27.769 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:05:31.198 GMT+0300	0.8861	0.8859	1	3.4
01.01.2010 02:05:31.258 GMT+0300	0.8861	0.8859	1	1.6
01.01.2010 02:05:31.468 GMT+0300	0.88607	0.88593	10.5	7.8
01.01.2010 02:05:31.648 GMT+0300	0.88607	0.88593	8.1	3.8
01.01.2010 02:05:37.827 GMT+0300	0.88607	0.88593	3.8	5.1
01.01.2010 02:05:37.946 GMT+0300	0.88605	0.88595	7.2	3.8
01.01.2010 02:05:38.117 GMT+0300	0.8861	0.8859	3.8	2.6
01.01.2010 02:05:38.286 GMT+0300	0.8861	0.8859	2.6	10.2
01.01.2010 02:05:38.446 GMT+0300	0.88608	0.88592	3.8	10.6
01.01.2010 02:05:38.676 GMT+0300	0.88608	0.88592	2.6	1
01.01.2010 02:05:39.886 GMT+0300	0.8861	0.8859	5	1
01.01.2010 02:05:47.694 GMT+0300	0.8861	0.8859	1	2.4
01.01.2010 02:05:47.924 GMT+0300	0.8861	0.8859	1.6	1
01.01.2010 02:05:48.214 GMT+0300	0.8861	0.8859	1	19.3
01.01.2010 02:05:48.824 GMT+0300	0.8861	0.8859	1	3.6
01.01.2010 02:05:49.844 GMT+0300	0.8861	0.8859	1	2.6
01.01.2010 02:05:50.204 GMT+0300	0.8861	0.8859	4	5
01.01.2010 02:05:50.733 GMT+0300	0.88613	0.88587	1.6	2.2
01.01.2010 02:05:51.253 GMT+0300	0.88613	0.88587	4.2	3.8
01.01.2010 02:05:51.603 GMT+0300	0.88613	0.88587	5.3	3.6
01.01.2010 02:05:51.783 GMT+0300	0.88613	0.88587	9.6	1
01.01.2010 02:05:52.983 GMT+0300	0.88613	0.88587	1	8.6
01.01.2010 02:05:53.283 GMT+0300	0.88613	0.88587	2.6	1.2
01.01.2010 02:05:53.463 GMT+0300	0.88613	0.88587	5.4	1
01.01.2010 02:05:53.863 GMT+0300	0.88613	0.88587	3.3	1
01.01.2010 02:05:54.032 GMT+0300	0.8861	0.8859	1.3	1.6
01.01.2010 02:05:54.213 GMT+0300	0.8861	0.8859	15.2	3.8
01.01.2010 02:05:54.433 GMT+0300	0.8861	0.8859	2.6	14.5
01.01.2010 02:05:56.732 GMT+0300	0.8861	0.8859	11.2	3.8
01.01.2010 02:05:57.032 GMT+0300	0.8861	0.8859	9.4	3.8
01.01.2010 02:05:57.142 GMT+0300	0.8861	0.8859	15	2.2
01.01.2010 02:05:57.252 GMT+0300	0.8861	0.8859	2.6	2.4
01.01.2010 02:05:58.602 GMT+0300	0.88613	0.88587	1	1.6
01.01.2010 02:05:58.717 GMT+0300	0.88608	0.88592	1	1
01.01.2010 02:06:01.818 GMT+0300	0.88621	0.88595	6.6	3.8
01.01.2010 02:06:02.158 GMT+0300	0.88619	0.88594	10.6	1
01.01.2010 02:06:03.657 GMT+0300	0.88615	0.8859	7.3	2.6
01.01.2010 02:06:03.947 GMT+0300	0.88611	0.88591	3.8	4.2
01.01.2010 02:06:04.237 GMT+0300	0.88613	0.88593	6.1	4.6
01.01.2010 02:06:04.527 GMT+0300	0.88616	0.88596	4.2	7.8
01.01.2010 02:06:04.857 GMT+0300	0.88616	0.88596	1	11.8
01.01.2010 02:06:05.157 GMT+0300	0.88615	0.88595	1	2.4
01.01.2010 02:06:16.154 GMT+0300	0.88616	0.88591	2.6	1
01.01.2010 02:06:17.574 GMT+0300	0.88613	0.88593	1	5.1
01.01.2010 02:06:21.923 GMT+0300	0.88615	0.8859	2.4	1
01.01.2010 02:06:22.723 GMT+0300	0.88617	0.88592	1	1
01.01.2010 02:06:36.909 GMT+0300	0.88618	0.88593	12.9	3.8
01.01.2010 02:06:37.769 GMT+0300	0.8862	0.88595	3.8	3.8
01.01.2010 02:06:38.219 GMT+0300	0.88618	0.88598	15	2.2
01.01.2010 02:06:38.329 GMT+0300	0.88615	0.88595	1.6	3.2
01.01.2010 02:06:39.049 GMT+0300	0.88612	0.88592	1.6	1
01.01.2010 02:06:40.418 GMT+0300	0.88611	0.88591	15.7	2.6
01.01.2010 02:06:40.758 GMT+0300	0.88613	0.88593	1	3.5
01.01.2010 02:06:41.618 GMT+0300	0.88615	0.88595	2.6	1.6
01.01.2010 02:06:44.997 GMT+0300	0.88619	0.88594	4.1	3.3
01.01.2010 02:06:56.315 GMT+0300	0.88617	0.88592	1	2.6
01.01.2010 02:06:59.054 GMT+0300	0.88616	0.88591	5.4	2.8
01.01.2010 02:06:59.224 GMT+0300	0.88615	0.88589	7.7	1
01.01.2010 02:07:01.150 GMT+0300	0.88615	0.88589	2.6	3.8
01.01.2010 02:07:10.518 GMT+0300	0.88615	0.8859	13.4	1
01.01.2010 02:07:11.088 GMT+0300	0.88616	0.88591	1	1.8
01.01.2010 02:07:11.427 GMT+0300	0.88616	0.88591	2.6	1
01.01.2010 02:07:12.477 GMT+0300	0.88616	0.88591	2.6	1
01.01.2010 02:07:16.346 GMT+0300	0.88614	0.88589	15.2	2.6
